,id,loan_complete_rate,censor_status,predicted_loan_complete_rate,predicted_severity_rate,combined_score,combined_score_normalized,good or bad
463,1232042,0.6109,0,0.7967142065424262,0.9669999999999999,0.770422637726526,0.932709796874194,good
466,1233984,0.611,0,0.8053415289851591,0.895,0.7207806684417174,0.8537891968481106,good
467,1234442,0.6182,0,0.7966912772622501,0.7689999999999997,0.61265559221467,0.6818923922562762,bad
468,1235183,0.6104,0,0.8020758757318434,0.935,0.7499409438092736,0.9001480835338893,good
469,1235657,0.6098,0,0.7921329692914432,0.9335000000000002,0.7394561268335623,0.8834793643269738,good
470,1236276,0.3654,0,0.7700754231165398,0.8619999999999999,0.6638050147264571,0.7632095352660161,good
472,1237441,0.6105,0,0.8105941789921445,0.87,0.7052169357231657,0.8290460381360413,good
473,1238092,0.6104,0,0.801990993925538,0.9020000000000001,0.7233958765208354,0.8579468439715137,good
475,1239232,0.6101,0,0.7986318919204737,0.9425,0.7527105581350464,0.9045512050776134,good
476,1239702,0.3659,0,0.7791575315066284,0.8824999999999998,0.6876065215545994,0.8010490736135962,good
477,1240448,0.6097,0,0.7978278521401145,0.9264999999999998,0.7391875050078159,0.8830523104454815,good
478,1241149,0.611,0,0.8006101537183612,0.9725,0.7785933744911063,0.945699600812395,good
481,1243915,0.611,0,0.7935574609626757,0.9784999999999999,0.776495975551978,0.9423651645449617,good
482,1244543,0.1499,0,0.7660090266943116,0.8125,0.6223823341891281,0.6973559269222556,bad
484,1246353,0.5831,0,0.8036263222770922,0.9144999999999996,0.7349162717224005,0.8762619212124838,good
485,1246773,0.6105,0,0.800332586232645,0.8455000000000001,0.6766812016597015,0.7836800446648169,good
486,1247435,0.6108,0,0.8069609972920997,0.97,0.7827521673733366,0.9523112327516272,good
487,1248173,0.6107,0,0.8075880085196553,0.9319999999999999,0.7526720239403186,0.9044899435722128,good
489,1249128,0.6066,0,0.7960491862450823,0.9114999999999998,0.7255988332623923,0.8614490956021391,good
490,1249436,0.6093,0,0.7880617195725808,0.836,0.6588195975626775,0.7552837394199954,good
491,1250162,0.3481,0,0.7852244465777571,0.9085,0.7133764097158923,0.8420179365655476,good
493,1251221,0.3498,0,0.7767951027185691,0.878,0.6820261001869037,0.792177342514248,good
498,1254010,0.609,0,0.7802393184418213,0.7609999999999998,0.5937621213342258,0.651855629413423,bad
499,1254473,0.3496,0,0.7809328410136925,0.9079999999999999,0.7090870196404327,0.8351986817418919,good
504,1257265,0.5828,0,0.810023302608599,0.9394999999999999,0.7610168928007787,0.91775658200527,good
505,1257865,0.6108,0,0.8089746293057941,0.9319999999999999,0.753964354513,0.9065444854386508,good
506,1258223,0.6109,0,0.8077764204332332,0.9159999999999999,0.7399232011168415,0.8842219171149518,good
509,1260410,0.3663,0,0.7771405125101118,0.8490000000000003,0.6597922951210852,0.7568301300257552,good
510,1260919,0.5829,0,0.8021146646277224,0.9630000000000003,0.7724364220364969,0.9359113029456836,good
512,1261983,0.3497,0,0.7847379759123556,0.895,0.7023404884415583,0.8244730739954482,good
513,1262647,0.6109,0,0.7912389569434748,0.8894999999999997,0.7038070522012206,0.8268046110709623,good
514,1263443,0.5816,0,0.7989262613410196,0.9159999999999999,0.7318164553883739,0.8713338458646168,good
515,1264090,0.5822,0,0.7915781445128133,0.8895000000000001,0.7041087595441474,0.8272842641725435,good
521,1267980,0.5824,0,0.7927678225011359,0.9259999999999999,0.7341030036360517,0.8749689909302769,good
524,1269771,0.5822,0,0.7983795909617897,0.8330000000000003,0.665050199271171,0.7651891245697406,good
525,1270731,0.5827,0,0.8074556209759803,0.9639999999999997,0.7783872186208448,0.9453718550518151,good
527,1272004,0.3495,0,0.7561088284360442,0.7975,0.6029967906777453,0.6665368690204114,bad
528,1272632,0.5829,0,0.8065089547005393,0.916,0.738762202505694,0.8823761662645871,good
529,1273621,0.5552,0,0.7950339890009338,0.9394999999999999,0.7469344326663773,0.8953683443978133,good
530,1274174,0.5831,0,0.7894578353159851,0.8420000000000002,0.6647234973360596,0.7646697351675847,good
531,1275303,0.5841,0,0.7951998889886851,0.8004999999999997,0.6365575111354421,0.7198915653386259,bad
532,1275775,0.5817,0,0.8050051481368476,0.9619999999999997,0.7744149525076472,0.9390567626081967,good
534,1276892,0.5817,0,0.8058918138519383,1.0,0.8058918138519383,0.9890985482186133,good
535,1277798,0.3495,0,0.7781602803712635,0.8745000000000002,0.6805011651846701,0.7897530070756884,good
536,1278354,0.5818,0,0.799634564027557,0.9155000000000001,0.7320654433672285,0.8717296859365073,good
537,1278838,0.5825,0,0.789622450586188,0.9339999999999999,0.7375073688474995,0.8803812368396591,good
538,1279448,0.5831,0,0.8044086556925814,0.9325,0.7501110714333321,0.900418551735799,good
541,1280938,0.5819,0,0.804592596931534,0.9414999999999999,0.7575239300110391,0.9122034840277611,good
544,1282688,0.3499,0,0.7809570704381918,0.9440000000000002,0.7372234744936532,0.879929902755368,good
545,1283292,0.5553,0,0.7982204139837468,0.8919999999999999,0.7120126092735021,0.8398497721921367,good
547,1284382,0.35,0,0.7551997354578849,0.7905,0.596985390879458,0.6569799701722691,bad
549,1285958,0.5826,0,0.7980142750449952,0.9644999999999999,0.7696847682808978,0.931536735043069,good
550,1286387,0.5817,0,0.8041102639627293,0.9035,0.7265136234903259,0.8629034253704106,good
551,1287014,0.5825,0,0.791227374896774,0.945,0.7477098692774513,0.896601130355136,good
552,1287676,0.5825,0,0.7948024651223567,0.9675000000000001,0.7689713850058802,0.9304026012259767,good
553,1288092,0.5817,0,0.7970869846345232,0.9084999999999998,0.7241535255404642,0.8591513512886031,good
554,1288833,0.3494,0,0.7680846580064704,0.8510000000000002,0.6536400439635065,0.7470493062618626,bad
555,1290480,0.3485,0,0.7602068943904985,0.795,0.6043644810404464,0.6687112175732457,bad
556,1291229,0.3493,0,0.783207538626228,0.7789999999999999,0.6101186725898315,0.6778592077977484,bad
557,1292143,0.583,0,0.7988417552821805,0.8710000000000001,0.6957911688507793,0.8140609924581221,good
558,1292998,0.5824,0,0.8099967896774694,0.8349999999999997,0.6763473193806867,0.7831492399812489,good
561,1294497,0.3493,0,0.7779507819734272,0.7560000000000001,0.588130791171911,0.6429029637203063,bad
562,1295624,0.3492,0,0.7645432732359193,0.8770000000000002,0.6705044506279014,0.7738602711009474,good
564,1296815,0.5554,0,0.7832962802838248,0.7929999999999999,0.621153950265073,0.695403047176639,bad
565,1297230,0.5823,0,0.7943742743345446,0.9025,0.7169227825869264,0.8476559456721663,good
567,1298634,0.5831,0,0.7992028687080382,0.9099999999999998,0.7272746105243146,0.8641132394490967,good
568,1299307,0.3499,0,0.7839258473740303,0.9384999999999999,0.7357144077605273,0.8775307946262282,good
570,1300632,0.5822,0,0.7954202782639253,0.9164999999999999,0.7290026850288874,0.8668605252388326,good
571,1301028,0.582,0,0.7934478209001296,0.9040000000000002,0.7172768300937173,0.848218808952496,good
574,1302477,0.583,0,0.779720430119985,0.919,0.7165630752802663,0.8470840844651196,good
575,1303263,0.5815,0,0.8059406879024947,0.9484999999999999,0.7644347424755161,0.9231902654593183,good
576,1303804,0.5833,0,0.7931906615948019,0.985,0.7812928016708799,0.9499911391180609,good
577,1304336,0.5537,0,0.8080034679283239,0.8954999999999999,0.723567105529814,0.858219063150671,good
579,1305966,0.5818,0,0.8010135442307627,0.8880000000000003,0.7113000272769175,0.8387169122442248,good
580,1306377,0.527,0,0.7994925943451583,0.9649999999999999,0.7715103535430776,0.9344390430370046,good
581,1307018,0.5551,0,0.7877256360429457,0.9170000000000001,0.7223444082513812,0.8562752240110401,good
583,1308341,0.5553,0,0.7959569579408323,0.9884999999999999,0.7868034529245127,0.9587519499750202,good
585,1309754,0.6735,0,0.7944431389972086,0.9120000000000001,0.7245321427654544,0.8597532754065809,good
587,1311328,0.3494,0,0.7677743274899763,0.8905,0.6837030386298238,0.7948433324020135,good
588,1311779,0.5552,0,0.7920695474908526,0.8649999999999999,0.6851401585795873,0.797128059828802,good
590,1312802,0.5833,0,0.7922482009946494,0.8329999999999999,0.6599427514285429,0.7570693248488722,good
593,1315167,0.3329,0,0.76946593119673,0.7880000000000001,0.6063391537830234,0.6718505442346281,bad
594,1315625,0.5813,0,0.8015227464015527,0.8935,0.7161605739097874,0.8464441894301892,good
595,1316135,0.5829,0,0.7721465233974851,0.7855000000000001,0.6065210941287247,0.672139792253161,bad
596,1317394,0.5831,0,0.7939942966384977,0.8255000000000001,0.65544229187508,0.7499145126311164,bad
597,1318094,0.5832,0,0.8069350744746397,0.9304999999999999,0.7508530867986521,0.9015982047331177,good
598,1318529,0.333,0,0.7706909984880749,0.8544999999999999,0.6585554582080599,0.7548638117527966,good
599,1319089,0.3322,0,0.7888357697694242,0.8464999999999999,0.6677494791098175,0.7694804286330845,good
601,1320625,0.5565,0,0.8024915642136445,0.9165000000000001,0.7354835186018053,0.8771637279846669,good
604,1322814,0.555,0,0.7759088928479674,0.8925000000000004,0.6924986868668112,0.8088266180468444,good
607,1325301,0.3331,0,0.7702880983941518,0.8425,0.6489677228970729,0.739621269312686,bad
608,1326651,0.5555,0,0.7932119306105365,0.8929999999999998,0.708338254035209,0.8340082972407429,good
610,1328351,0.3331,0,0.7869354536352217,0.9305,0.7322434396075738,0.8720126636324533,good
611,1328939,0.5542,0,0.7981821352398364,0.9284999999999998,0.7411121125701879,0.8861120436878454,good
612,1330246,0.5276,0,0.7850524573776145,0.8965000000000001,0.7037995280390315,0.8267926491886434,good
614,1331373,0.5551,0,0.7778031159490052,0.8539999999999998,0.6642438610204503,0.7639072113119131,good
615,1331920,0.5543,0,0.808032764378544,0.8939999999999999,0.7223812913544182,0.8563338606176139,good
616,1332352,0.3333,0,0.7828437195153023,0.8290000000000001,0.6489774434781856,0.7396367230528392,bad
617,1332792,0.5553,0,0.7960851620303079,0.9209999999999999,0.7331944342299135,0.8735245509990892,good
618,1333253,0.5827,0,0.7965818822354268,0.8625000000000002,0.6870518734280557,0.800167296287257,good
619,1333707,0.5545,0,0.8118846617684617,0.9400000000000002,0.7631715820623541,0.9211820981933503,good
622,1334587,0.566,0,0.787829567031382,0.9204999999999999,0.725197116452387,0.8608104478582455,good
623,1335245,0.3331,0,0.7614181818549458,0.7719999999999998,0.587814836392018,0.6424006601016241,bad
625,1335848,0.5822,0,0.790344368866317,0.8785,0.6943175280490594,0.8117182043300484,good
626,1336169,0.5825,0,0.7901160121622903,0.9479999999999998,0.7490299795298511,0.8986998362429353,good
628,1337015,0.5542,0,0.7961541590981495,0.8184999999999997,0.651652179221835,0.7438890070141972,bad
630,1337633,0.3333,0,0.7723341365843894,0.8825,0.6815848755357237,0.7914758853658088,good
632,1338580,0.5555,0,0.7921278570476118,0.9540000000000001,0.7556899756234217,0.9092878708323852,good
633,1339491,0.5551,0,0.7835069145791682,0.7215,0.5653002388688699,0.6066070449112538,bad
634,1339833,0.5555,0,0.7967672584546579,0.9510000000000002,0.7577256627903798,0.9125241979764596,good
635,1340122,0.5553,0,0.805583126641243,0.9069999999999999,0.7306638958636074,0.8695015114393145,good
637,1341104,0.5552,0,0.7913030017511382,0.8790000000000004,0.6955553385392509,0.8136860703920095,good
639,1341764,0.3324,0,0.7675390837027057,0.7415,0.5691302305655563,0.6126959500685661,bad
640,1342088,0.555,0,0.7961336726958892,0.9375000000000001,0.7463753181523962,0.8944794664269675,good
643,1343547,0.3329,0,0.787457489348704,0.9670000000000001,0.7614713922001968,0.9184791432942426,good
644,1344079,0.5543,0,0.7895475604947995,0.9329999999999999,0.7366478739416479,0.8790148153486017,good
645,1344386,0.5554,0,0.7985534201775166,0.7549999999999997,0.6029078322340248,0.6663954432499001,bad
647,1345491,0.555,0,0.7914471280599302,0.7455000000000003,0.5900238339686782,0.6459125154272254,bad
648,1345788,0.552,0,0.808995900390821,0.9505,0.7689506033214754,0.9303695625889843,good
649,1346306,0.5552,0,0.7805086458229196,0.83,0.6478221760330232,0.7378000835867509,bad
650,1347076,0.5555,0,0.7795085246404239,0.9545,0.7440408867692846,0.8907681969481543,good
652,1347737,0.4498,0,0.7651268855139843,0.9105,0.6966480292604827,0.8154232256379628,good
653,1348704,0.5553,0,0.79066884833301,0.9299999999999998,0.7353220289496991,0.8769069923952888,good
654,1349257,0.5546,0,0.7963035957255126,0.9895,0.7879424079703947,0.960562656055354,good
655,1349663,0.5554,0,0.8044474026329234,0.9569999999999999,0.7698561643197075,0.9318092197655696,good
657,1350565,0.5549,0,0.7986497722639531,0.911,0.7275699425324612,0.8645827570694818,good
658,1351176,0.5277,0,0.7945035652458401,0.9239999999999999,0.7341212942871562,0.874998069332702,good
659,1351812,0.3611,0,0.7952065878431968,0.9059999999999999,0.7204571685859362,0.8532748980985962,good
661,1353540,0.5522,0,0.8111135079332532,0.9214999999999999,0.7474410975604927,0.8961738381772066,good
663,1354836,0.5542,0,0.7978205379242412,0.8679999999999999,0.6925082269182413,0.8088417847816456,good
664,1355372,0.5551,0,0.8045108423077665,0.8614999999999999,0.6930860906481408,0.8097604701793848,good
665,1356564,0.5553,0,0.8135143208476283,0.9580000000000001,0.7793467193720279,0.9468972654273462,good
666,1356868,0.5551,0,0.7924913705512919,0.9214999999999999,0.7302807979630154,0.8688924639615646,good
669,1358369,0.5552,0,0.8055637208836899,0.9499999999999997,0.7652855348395051,0.9245428516848644,good
670,1358776,0.5533,0,0.7900770523407528,0.754,0.5957180974649275,0.6549652322776052,bad
671,1359365,0.3327,0,0.7872593105436063,0.9530000000000001,0.7502581229480568,0.9006523336333347,good
672,1359758,0.3161,0,0.7741945113058688,0.7685000000000002,0.5949684819385603,0.6537734965752934,bad
673,1360404,0.3333,0,0.7866139492000417,0.9010000000000001,0.7087391682292377,0.8346456689890349,good
674,1361054,0.5546,0,0.7925403998649015,0.9135000000000001,0.7239856552765876,0.8588844718286917,good
675,1361899,0.5553,0,0.8147143265207608,0.9475,0.7719418243784208,0.935124993608862,good
677,1362861,0.3325,0,0.7953458006165122,0.9264999999999998,0.7368878842711983,0.8793963827902942,good
678,1363297,0.5263,0,0.8000794312722338,0.9725,0.7780772469122474,0.9448790632954432,good
679,1363899,0.555,0,0.7792630216841903,0.8099999999999998,0.631203047564194,0.7113790610212352,bad
681,1364806,0.5546,0,0.7975097013334267,0.8994999999999999,0.7173599763494172,0.8483509945302298,good
683,1365626,0.5553,0,0.8048292782558233,0.9285000000000001,0.747283984860532,0.8959240610484736,good
684,1366993,0.5275,0,0.8075585154409677,0.9469999999999998,0.7647579141225963,0.9237040424239801,good
685,1367453,0.5553,0,0.7965271289642875,0.8684999999999999,0.6917838115054836,0.8076901121170303,good
688,1369022,0.5555,0,0.7913852742839056,0.9114999999999998,0.7213476775097798,0.8546906255487928,good
691,1370589,0.5274,0,0.8042592712456396,0.9375000000000001,0.7539930667927872,0.9065901321037926,good
692,1371259,0.5547,0,0.7836696425831765,0.7765000000000005,0.608519477465837,0.6753168139208992,bad
693,1371956,0.5544,0,0.7994988034662334,0.8794999999999997,0.7031591976485521,0.8257746545490343,good
694,1372276,0.5547,0,0.7935309194809173,0.8119999999999998,0.6443471066185047,0.7322754324240901,bad
695,1372928,0.5272,0,0.7887038987026294,0.8680000000000001,0.6845949840738824,0.796261343626181,good
696,1373616,0.5275,0,0.7842658177242623,0.8429999999999999,0.661136084341553,0.7589664806402816,good
698,1374460,0.555,0,0.7865844207154138,0.8125000000000001,0.6390998418312738,0.7239333522957192,bad
701,1376890,0.5276,0,0.7991128375599529,0.8515,0.6804445811822999,0.7896630500598152,good
702,1377508,0.5388,0,0.7952783749715417,0.9375,0.7455734765358204,0.8932047018997389,good
705,1380790,0.5554,0,0.7990390423732638,0.8665,0.6923673302164332,0.8086177877805476,good
706,1381826,0.5544,0,0.8066770221407111,0.911,0.7348827671701879,0.8762086558122122,good
708,1383237,0.7142,0,0.7946414996264564,0.9305000000000002,0.7394139154024179,0.8834122567661362,good
709,1383802,0.5535,0,0.7908011756119894,0.9349999999999998,0.7393990991972099,0.8833887020236075,good
710,1384200,0.5275,0,0.8016910953677441,0.8489999999999999,0.6806357399672146,0.7899669535153604,good
711,1384660,0.5549,0,0.7972696408129873,0.8339999999999997,0.6649228804380313,0.7649867136087982,good
713,1385624,0.5277,0,0.7870912347454474,0.9075,0.7142852955314934,0.8434628795232071,good
714,1386028,0.5547,0,0.803510222982543,0.7989999999999999,0.6420046681630518,0.7285514333343706,bad
715,1386433,0.5555,0,0.7941355167382632,0.965,0.7663407736524239,0.926220466039939,good
716,1386845,0.5554,0,0.7878675055135709,0.9410000000000003,0.7413833226882705,0.8865432124259229,good
717,1387177,0.3163,0,0.7610247371707265,0.7634999999999998,0.5810423868298495,0.6316338474470689,bad
718,1387453,0.3325,0,0.7727672968596554,0.9124999999999999,0.7051501583844354,0.8289398757956534,good
719,1387832,0.5277,0,0.7896855001601406,0.9115000000000001,0.7197983333959682,0.8522274846043358,good
720,1388220,0.8515,0,0.8017146707676002,0.992,0.7953009534014593,0.9722612415286046,good
721,1388544,0.5277,0,0.7858099121170201,0.746,0.586214194439297,0.6398559660623746,bad
722,1389014,0.5276,0,0.7822045870867582,0.8235000000000001,0.6441454774659455,0.7319548832208257,bad
724,1390080,0.5275,0,0.7853300864534645,0.8235000000000003,0.6467193261944283,0.7360467774175048,bad
725,1390442,0.5288,0,0.789908114622643,0.8079999999999998,0.6382457566150954,0.7225755311072106,bad
